model,fpr,tpr,threshold
Logistic Regression,0.3614988978692138,0.5446009389671361,0.5036500095043377
Logistic Regression,0.3614988978692138,0.5477308294209703,0.5034458520880007
Logistic Regression,0.3629684055841293,0.5477308294209703,0.5033569039869312
Logistic Regression,0.3629684055841293,0.5492957746478874,0.5032949320743938
Logistic Regression,0.3651726671565026,0.5492957746478874,0.5028716907303871
Logistic Regression,0.3651726671565026,0.5508607198748043,0.5028271231551737
Logistic Regression,0.3666421748714181,0.5508607198748043,0.5024609079047868
Logistic Regression,0.3666421748714181,0.5524256651017214,0.5016840581023397
Logistic Regression,0.3732549595885378,0.5524256651017214,0.4996469251282945
Logistic Regression,0.3732549595885378,0.5539906103286385,0.49940686206093354
Logistic Regression,0.3747244673034533,0.5539906103286385,0.4992074052577293
Logistic Regression,0.3747244673034533,0.5555555555555556,0.4989526863150653
Logistic Regression,0.37545922116091107,0.5555555555555556,0.4987542588925406
Logistic Regression,0.37545922116091107,0.5586854460093896,0.4985784638426908
Logistic Regression,0.3783982365907421,0.5586854460093896,0.4981820905636839
Logistic Regression,0.3783982365907421,0.5602503912363067,0.49806037873266856
Logistic Regression,0.3813372520205731,0.5602503912363067,0.4975369833715602
Logistic Regression,0.3813372520205731,0.5665101721439749,0.49744130624567157
Logistic Regression,0.38354151359294636,0.5665101721439749,0.49669878787507304
Logistic Regression,0.38354151359294636,0.568075117370892,0.4964836120701487
Logistic Regression,0.38795003673769285,0.568075117370892,0.49608121477532197
Logistic Regression,0.38795003673769285,0.5696400625978091,0.4960741079337637
Logistic Regression,0.3886847905951506,0.5696400625978091,0.4960102136183893
Logistic Regression,0.3886847905951506,0.5712050078247262,0.49583315226796276
Logistic Regression,0.3894195444526084,0.5712050078247262,0.49582049839070647
Logistic Regression,0.3894195444526084,0.5774647887323944,0.4954414155507171
Logistic Regression,0.39015429831006615,0.5774647887323944,0.4954298399451478
Logistic Regression,0.39015429831006615,0.5790297339593115,0.49540107676282746
Logistic Regression,0.3908890521675239,0.5790297339593115,0.495361769445568
Logistic Regression,0.3908890521675239,0.5821596244131455,0.495214530268977
Logistic Regression,0.3938280675973549,0.5821596244131455,0.49507653968501947
Logistic Regression,0.3938280675973549,0.5837245696400626,0.4949047820852849
Logistic Regression,0.39456282145481264,0.5837245696400626,0.494789580438786
Logistic Regression,0.39456282145481264,0.5852895148669797,0.49464214107951865
Logistic Regression,0.3952975753122704,0.5852895148669797,0.49448983797476787
Logistic Regression,0.3952975753122704,0.5868544600938967,0.4944186613558726
Logistic Regression,0.39897134459955913,0.5868544600938967,0.493800154312289
Logistic Regression,0.39897134459955913,0.5884194053208138,0.4937364589430953
Logistic Regression,0.4004408523144746,0.5884194053208138,0.4931088881281171
Logistic Regression,0.4004408523144746,0.5899843505477308,0.49299543335734763
Logistic Regression,0.4011756061719324,0.5899843505477308,0.4923740361464095
Logistic Regression,0.4011756061719324,0.594679186228482,0.49198271275746897
Logistic Regression,0.4019103600293902,0.594679186228482,0.49192839536025856
Logistic Regression,0.4019103600293902,0.5978090766823161,0.49135965119011027
Logistic Regression,0.4055841293166789,0.5978090766823161,0.49004984621395536
Logistic Regression,0.4055841293166789,0.5993740219092332,0.4897246273163347
Logistic Regression,0.40925789860396766,0.5993740219092332,0.48905994077445397
Logistic Regression,0.40925789860396766,0.6009389671361502,0.48901573986873736
Logistic Regression,0.4099926524614254,0.6009389671361502,0.48892738170736333
Logistic Regression,0.4099926524614254,0.6025039123630673,0.48881603992815964
Logistic Regression,0.41072740631888316,0.6025039123630673,0.48880760726016514
Logistic Regression,0.41072740631888316,0.6040688575899843,0.488369120652543
Logistic Regression,0.4129316678912564,0.6040688575899843,0.48821833016220045
Logistic Regression,0.4129316678912564,0.6056338028169014,0.48813991115403993
Logistic Regression,0.4136664217487142,0.6056338028169014,0.4880595945888913
Logistic Regression,0.4136664217487142,0.6071987480438185,0.4879966784189524
Logistic Regression,0.41440117560617196,0.6071987480438185,0.4879110915790645
Logistic Regression,0.41440117560617196,0.6087636932707355,0.48784241116868327
Logistic Regression,0.41587068332108745,0.6087636932707355,0.48714969734337826
Logistic Regression,0.41734019103600295,0.6087636932707355,0.48708768519041795
Logistic Regression,0.4180749448934607,0.6087636932707355,0.48707325746583713
Logistic Regression,0.4180749448934607,0.6103286384976526,0.4870615234001287
Logistic Regression,0.42174871418074944,0.6103286384976526,0.48666596806878337
Logistic Regression,0.42174871418074944,0.6150234741784038,0.4864788145806782
Logistic Regression,0.4224834680382072,0.6150234741784038,0.4864583933287205
Logistic Regression,0.4224834680382072,0.6165884194053208,0.486156447092755
Logistic Regression,0.4239529757531227,0.6165884194053208,0.4858111533899112
Logistic Regression,0.4239529757531227,0.6181533646322379,0.485686972375816
Logistic Regression,0.4276267450404115,0.6181533646322379,0.48549658131845363
Logistic Regression,0.4276267450404115,0.6197183098591549,0.48547925798187175
Logistic Regression,0.43644379132990446,0.6197183098591549,0.4829627145857019
Logistic Regression,0.43644379132990446,0.621283255086072,0.4827126446050153
Logistic Regression,0.43864805290227776,0.621283255086072,0.4825550134424443
Logistic Regression,0.43864805290227776,0.622848200312989,0.48239714982437965
Logistic Regression,0.443791329904482,0.622848200312989,0.48191872294743127
Logistic Regression,0.443791329904482,0.6244131455399061,0.481765301289565
Logistic Regression,0.44452608376193975,0.6244131455399061,0.48165291519951153
Logistic Regression,0.44452608376193975,0.6259780907668232,0.4814975450443402
Logistic Regression,0.45554739162380603,0.6259780907668232,0.4797412764513083
Logistic Regression,0.45554739162380603,0.6275430359937402,0.47964002636565495
Logistic Regression,0.4577516531961793,0.6275430359937402,0.4793448314990159
Logistic Regression,0.4577516531961793,0.6291079812206573,0.47926939883435377
Logistic Regression,0.458486407053637,0.6291079812206573,0.47906701101262655
Logistic Regression,0.458486407053637,0.6306729264475743,0.47883709745457315
Logistic Regression,0.4599559147685525,0.6306729264475743,0.47881497978007576
Logistic Regression,0.4599559147685525,0.6322378716744914,0.47871358243915374
Logistic Regression,0.46069066862601027,0.6322378716744914,0.4785200012388653
Logistic Regression,0.46069066862601027,0.6338028169014085,0.47851896061758065
Logistic Regression,0.4650991917707568,0.6338028169014085,0.47800142629000125
Logistic Regression,0.4650991917707568,0.6369327073552425,0.4779543646646485
Logistic Regression,0.4665686994856723,0.6369327073552425,0.47769073910482696
Logistic Regression,0.4665686994856723,0.6400625978090767,0.4773373603330961
Logistic Regression,0.4680382072005878,0.6400625978090767,0.4772642931231411
Logistic Regression,0.4680382072005878,0.6416275430359938,0.47706466028345695
Logistic Regression,0.4695077149155033,0.6416275430359938,0.4766997897110015
Logistic Regression,0.4695077149155033,0.6431924882629108,0.47652579852496657
Logistic Regression,0.47024246877296105,0.6431924882629108,0.4765100374382729
Logistic Regression,0.47024246877296105,0.6447574334898278,0.4764671331221591
Logistic Regression,0.47318148420279205,0.6447574334898278,0.4760543016748943
Logistic Regression,0.47318148420279205,0.647887323943662,0.4757782606265377
Logistic Regression,0.47465099191770754,0.647887323943662,0.4755666183949953
Logistic Regression,0.47465099191770754,0.6494522691705791,0.47543612626429566
Logistic Regression,0.48273328434974283,0.6494522691705791,0.4720101973983414
Logistic Regression,0.48273328434974283,0.651017214397496,0.4713469188983039
Logistic Regression,0.4856722997795738,0.651017214397496,0.47112175353802127
Logistic Regression,0.4856722997795738,0.6557120500782473,0.4705857992860222
Logistic Regression,0.4886113152094049,0.6557120500782473,0.46916366419703437
Logistic Regression,0.4886113152094049,0.6572769953051644,0.4687902708980349
Logistic Regression,0.49155033063923587,0.6572769953051644,0.4681789794707401
Logistic Regression,0.49155033063923587,0.6588419405320813,0.4681069270854766
Logistic Regression,0.4952240999265246,0.6588419405320813,0.467216218357387
Logistic Regression,0.4952240999265246,0.6604068857589984,0.46706698461142676
Logistic Regression,0.4996326230712711,0.6604068857589984,0.4658577165043394
Logistic Regression,0.4996326230712711,0.6619718309859155,0.4656138838559631
Logistic Regression,0.5011021307861866,0.6619718309859155,0.46534987889124774
Logistic Regression,0.5011021307861866,0.6635367762128326,0.46513571636825013
Logistic Regression,0.5033063923585599,0.6635367762128326,0.4646243387743381
Logistic Regression,0.5033063923585599,0.6651017214397497,0.46460967449663393
Logistic Regression,0.5040411462160176,0.6651017214397497,0.46457797175436927
Logistic Regression,0.5040411462160176,0.6666666666666666,0.46431035404466986
Logistic Regression,0.5055106539309331,0.6666666666666666,0.4642265387705798
Logistic Regression,0.5055106539309331,0.672926447574335,0.46365060888911985
Logistic Regression,0.5069801616458487,0.672926447574335,0.46323649641634973
Logistic Regression,0.5069801616458487,0.6744913928012519,0.4631374467531933
Logistic Regression,0.5084496693607642,0.6744913928012519,0.4626691867864459
Logistic Regression,0.5084496693607642,0.676056338028169,0.46259036669639925
Logistic Regression,0.5106539309331374,0.676056338028169,0.46223838630799785
Logistic Regression,0.5106539309331374,0.6807511737089202,0.46172323264827236
Logistic Regression,0.5150624540778839,0.6807511737089202,0.46081746148095143
Logistic Regression,0.5150624540778839,0.6838810641627543,0.46063816716011796
Logistic Regression,0.5165319617927994,0.6838810641627543,0.46015313938268265
Logistic Regression,0.5165319617927994,0.6854460093896714,0.46010529505278214
Logistic Regression,0.5187362233651727,0.6854460093896714,0.45991464834055723
Logistic Regression,0.5187362233651727,0.6885758998435054,0.459743576668987
Logistic Regression,0.520940484937546,0.6885758998435054,0.4591964801846448
Logistic Regression,0.520940484937546,0.6917057902973396,0.45890060989833825
Logistic Regression,0.523879500367377,0.6917057902973396,0.4582712319374149
Logistic Regression,0.523879500367377,0.6932707355242567,0.4581958098394031
Logistic Regression,0.5246142542248347,0.6932707355242567,0.4581664129993293
Logistic Regression,0.5246142542248347,0.6948356807511737,0.4577795641177556
Logistic Regression,0.526818515797208,0.6948356807511737,0.45774774070087765
Logistic Regression,0.526818515797208,0.6964006259780907,0.45756663141633475
Logistic Regression,0.5290227773695811,0.6964006259780907,0.45731414755297967
Logistic Regression,0.5290227773695811,0.6979655712050078,0.45723939791004276
Logistic Regression,0.529757531227039,0.6979655712050078,0.4571410941441598
Logistic Regression,0.529757531227039,0.6995305164319249,0.4570810895852759
Logistic Regression,0.5312270389419544,0.6995305164319249,0.45697507953273825
Logistic Regression,0.5312270389419544,0.701095461658842,0.45682905500282633
Logistic Regression,0.5341660543717854,0.701095461658842,0.45641646822944354
Logistic Regression,0.5341660543717854,0.702660406885759,0.45619023244342455
Logistic Regression,0.5349008082292432,0.702660406885759,0.4560446695198218
Logistic Regression,0.5349008082292432,0.704225352112676,0.4560260459756165
Logistic Regression,0.5371050698016164,0.704225352112676,0.4558572899827934
Logistic Regression,0.5371050698016164,0.7057902973395931,0.45578321312314385
Logistic Regression,0.5385745775165319,0.7057902973395931,0.4553908561227106
Logistic Regression,0.5385745775165319,0.7073552425665102,0.4553465323676095
Logistic Regression,0.5400440852314474,0.7073552425665102,0.45508388455112964
Logistic Regression,0.5400440852314474,0.7089201877934272,0.4548841046020376
Logistic Regression,0.5407788390889052,0.7089201877934272,0.45445682331395243
Logistic Regression,0.5407788390889052,0.7104851330203443,0.4543106718142552
Logistic Regression,0.5451873622336517,0.7104851330203443,0.45384799696483924
Logistic Regression,0.5451873622336517,0.7120500782472613,0.453587830449787
Logistic Regression,0.547391623806025,0.7120500782472613,0.45342770047193914
Logistic Regression,0.547391623806025,0.7151799687010955,0.4531373212158975
Logistic Regression,0.5481263776634827,0.7151799687010955,0.4531266679339228
Logistic Regression,0.5481263776634827,0.7167449139280125,0.4529891564798648
Logistic Regression,0.5488611315209405,0.7167449139280125,0.4528488639936981
Logistic Regression,0.5488611315209405,0.7183098591549296,0.45284758050110835
Logistic Regression,0.5547391623806025,0.7183098591549296,0.452159952371808
Logistic Regression,0.5547391623806025,0.7198748043818466,0.4520944399144743
Logistic Regression,0.556208670095518,0.7198748043818466,0.45180006720203475
Logistic Regression,0.556208670095518,0.7230046948356808,0.451622852266878
Logistic Regression,0.5569434239529758,0.7230046948356808,0.45149207069681413
Logistic Regression,0.5569434239529758,0.7245696400625978,0.45127550405461825
Logistic Regression,0.5598824393828068,0.7245696400625978,0.4505169207961274
Logistic Regression,0.5598824393828068,0.7261345852895149,0.45039961818672536
Logistic Regression,0.5613519470977223,0.7261345852895149,0.45031473737048694
Logistic Regression,0.5613519470977223,0.730829420970266,0.4496236396415962
Logistic Regression,0.5628214548126378,0.730829420970266,0.44951294786235496
Logistic Regression,0.5628214548126378,0.7339593114241002,0.4493724164716275
Logistic Regression,0.5635562086700955,0.7339593114241002,0.449333775940361
Logistic Regression,0.5635562086700955,0.7370892018779343,0.4490023333364227
Logistic Regression,0.5642909625275533,0.7370892018779343,0.4489636647310248
Logistic Regression,0.5642909625275533,0.7386541471048513,0.4487189721067141
Logistic Regression,0.5657604702424688,0.7386541471048513,0.44839375543695303
Logistic Regression,0.5657604702424688,0.7449139280125195,0.44744792489227236
Logistic Regression,0.5760470242468773,0.7449139280125195,0.44577651318751765
Logistic Regression,0.5760470242468773,0.7464788732394366,0.44575025759586073
Logistic Regression,0.5767817781043351,0.7464788732394366,0.4456687171040792
Logistic Regression,0.5767817781043351,0.7480438184663537,0.4455794637288443
Logistic Regression,0.5797207935341661,0.7480438184663537,0.4451480145753837
Logistic Regression,0.5797207935341661,0.7496087636932708,0.4447810005932403
Logistic Regression,0.5811903012490816,0.7496087636932708,0.4444651930448771
Logistic Regression,0.5811903012490816,0.7511737089201878,0.4441261929575705
Logistic Regression,0.582659808963997,0.7511737089201878,0.4440049537596442
Logistic Regression,0.582659808963997,0.7605633802816901,0.4435427839440329
Logistic Regression,0.5870683321087435,0.7605633802816901,0.44263209757809985
Logistic Regression,0.5870683321087435,0.7621283255086072,0.44251404431159835
Logistic Regression,0.588537839823659,0.7621283255086072,0.4418166626316136
Logistic Regression,0.588537839823659,0.7636932707355243,0.44164429268444033
Logistic Regression,0.5958853783982366,0.7636932707355243,0.43996365624465683
Logistic Regression,0.5958853783982366,0.7652582159624414,0.4397815797840394
Logistic Regression,0.5980896399706098,0.7652582159624414,0.43894167932973804
Logistic Regression,0.5980896399706098,0.7683881064162754,0.4388454883521645
Logistic Regression,0.6002939015429831,0.7683881064162754,0.43800491393198315
Logistic Regression,0.6002939015429831,0.7699530516431925,0.43790734006335524
Logistic Regression,0.6010286554004408,0.7699530516431925,0.43759004809694113
Logistic Regression,0.6010286554004408,0.7715179968701096,0.4375842775021428
Logistic Regression,0.6017634092578986,0.7715179968701096,0.4374067879215784
Logistic Regression,0.6017634092578986,0.7746478873239436,0.4371304770077548
Logistic Regression,0.6039676708302718,0.7746478873239436,0.4367653253276491
Logistic Regression,0.6039676708302718,0.7762128325508607,0.4365474780585449
Logistic Regression,0.6069066862601029,0.7762128325508607,0.4363240389815744
Logistic Regression,0.6069066862601029,0.7777777777777778,0.4363127237467017
Logistic Regression,0.6083761939750184,0.7777777777777778,0.4361139066800178
Logistic Regression,0.6083761939750184,0.7793427230046949,0.436038248292918
Logistic Regression,0.6091109478324761,0.7793427230046949,0.43580603553769875
Logistic Regression,0.6091109478324761,0.7809076682316118,0.4357472609091022
Logistic Regression,0.6193975018368847,0.7809076682316118,0.43316148401634336
Logistic Regression,0.6193975018368847,0.784037558685446,0.43310468805195435
Logistic Regression,0.6252755326965467,0.784037558685446,0.43169993724010575
Logistic Regression,0.6252755326965467,0.7856025039123631,0.4316418282636821
Logistic Regression,0.6348273328434975,0.7856025039123631,0.4305670183562118
Logistic Regression,0.6348273328434975,0.7871674491392802,0.43055808479896746
Logistic Regression,0.6370315944158707,0.7871674491392802,0.43020197730528414
Logistic Regression,0.6370315944158707,0.7902973395931142,0.4296934146526675
Logistic Regression,0.639235855988244,0.7902973395931142,0.4292666722525995
Logistic Regression,0.639235855988244,0.7918622848200313,0.4291433219045419
Logistic Regression,0.6451138868479059,0.7918622848200313,0.42808285521414385
Logistic Regression,0.6451138868479059,0.7934272300469484,0.4279246029388408
Logistic Regression,0.6495224099926524,0.7934272300469484,0.42692147594520896
Logistic Regression,0.6495224099926524,0.7949921752738655,0.42665139426796267
Logistic Regression,0.6502571638501102,0.7949921752738655,0.4265099332292916
Logistic Regression,0.6502571638501102,0.7965571205007824,0.42632012648244777
Logistic Regression,0.6554004408523145,0.7965571205007824,0.42523741745928484
Logistic Regression,0.6554004408523145,0.7996870109546166,0.42502396509337254
Logistic Regression,0.6561351947097722,0.7996870109546166,0.42481267550950846
Logistic Regression,0.6561351947097722,0.8012519561815337,0.42471339795154045
Logistic Regression,0.6576047024246877,0.8012519561815337,0.42454155141433736
Logistic Regression,0.6576047024246877,0.8043818466353677,0.42413832989822053
Logistic Regression,0.6605437178545187,0.8043818466353677,0.4233779866670655
Logistic Regression,0.6605437178545187,0.8075117370892019,0.4231512182948222
Logistic Regression,0.6620132255694342,0.8075117370892019,0.4229317710276959
Logistic Regression,0.6620132255694342,0.809076682316119,0.4226404284710328
Logistic Regression,0.662747979426892,0.809076682316119,0.42219822346274694
Logistic Regression,0.662747979426892,0.810641627543036,0.4221932206062324
Logistic Regression,0.6642174871418075,0.810641627543036,0.4221654914551078
Logistic Regression,0.6642174871418075,0.812206572769953,0.42190208080351055
Logistic Regression,0.6649522409992652,0.812206572769953,0.4212194428237377
Logistic Regression,0.6649522409992652,0.8137715179968701,0.4211761996216678
Logistic Regression,0.6664217487141807,0.8137715179968701,0.4201623063033533
Logistic Regression,0.6664217487141807,0.8153364632237872,0.4201393273768176
Logistic Regression,0.6678912564290963,0.8153364632237872,0.41989551985901913
Logistic Regression,0.6678912564290963,0.8184663536776213,0.41974262895222525
Logistic Regression,0.668626010286554,0.8184663536776213,0.4194335880362637
Logistic Regression,0.668626010286554,0.8200312989045383,0.41937951285164676
Logistic Regression,0.6737692872887583,0.8200312989045383,0.41853615184177556
Logistic Regression,0.6737692872887583,0.8231611893583725,0.41821424089802994
Logistic Regression,0.6759735488611315,0.8231611893583725,0.41804593395107636
Logistic Regression,0.6759735488611315,0.8247261345852895,0.4180018644385619
Logistic Regression,0.6825863335782513,0.8247261345852895,0.4155609076581099
Logistic Regression,0.6825863335782513,0.8262910798122066,0.4155507288440999
Logistic Regression,0.6847905951506246,0.8262910798122066,0.41534878919979495
Logistic Regression,0.6847905951506246,0.8278560250391236,0.4148621825145944
Logistic Regression,0.6869948567229978,0.8278560250391236,0.41405340148416
Logistic Regression,0.6869948567229978,0.8294209702660407,0.41387331529307503
Logistic Regression,0.6891991182953711,0.8294209702660407,0.41325639801834224
Logistic Regression,0.6891991182953711,0.8309859154929577,0.41324783534319237
Logistic Regression,0.698016164584864,0.8309859154929577,0.41118789317284654
Logistic Regression,0.698016164584864,0.8325508607198748,0.41117424374348566
Logistic Regression,0.6994856722997795,0.8325508607198748,0.4107057328875033
Logistic Regression,0.6994856722997795,0.8341158059467919,0.4100242324486661
Logistic Regression,0.700955180014695,0.8341158059467919,0.40971209082816384
Logistic Regression,0.700955180014695,0.8356807511737089,0.4097024367711007
Logistic Regression,0.7024246877296105,0.8356807511737089,0.4091095503796694
Logistic Regression,0.7024246877296105,0.837245696400626,0.40892200315488486
Logistic Regression,0.7075679647318148,0.837245696400626,0.4078749602109025
Logistic Regression,0.7075679647318148,0.838810641627543,0.40755648183601967
Logistic Regression,0.7105069801616458,0.838810641627543,0.4061318391545342
Logistic Regression,0.7105069801616458,0.8403755868544601,0.40612831020202633
Logistic Regression,0.7127112417340191,0.8403755868544601,0.4059567995714685
Logistic Regression,0.7127112417340191,0.8435054773082942,0.40564983339736094
Logistic Regression,0.7149155033063923,0.8435054773082942,0.4054143591232866
Logistic Regression,0.7149155033063923,0.8450704225352113,0.4050564491344997
Logistic Regression,0.7178545187362234,0.8450704225352113,0.404312568278103
Logistic Regression,0.7178545187362234,0.8466353677621283,0.403503120267696
Logistic Regression,0.7229977957384276,0.8466353677621283,0.40259361317665165
Logistic Regression,0.7229977957384276,0.8497652582159625,0.40257906605300026
Logistic Regression,0.7296105804555474,0.8497652582159625,0.40044426400345173
Logistic Regression,0.7296105804555474,0.8513302034428795,0.39960947660555596
Logistic Regression,0.7340191036002939,0.8513302034428795,0.3982707765692939
Logistic Regression,0.7340191036002939,0.8528951486697965,0.3980250576951328
Logistic Regression,0.7362233651726672,0.8528951486697965,0.39736294587913734
Logistic Regression,0.7362233651726672,0.8560250391236307,0.3968235056472738
Logistic Regression,0.7369581190301249,0.8560250391236307,0.39650999222963046
Logistic Regression,0.7369581190301249,0.8575899843505478,0.3964811867634188
Logistic Regression,0.7376928728875827,0.8575899843505478,0.39583754238563834
Logistic Regression,0.7376928728875827,0.8607198748043818,0.3950842012392216
Logistic Regression,0.7391623806024982,0.8607198748043818,0.39484098295842074
Logistic Regression,0.7391623806024982,0.8622848200312989,0.3948131395702874
Logistic Regression,0.7398971344599559,0.8622848200312989,0.39418621737030535
Logistic Regression,0.7398971344599559,0.865414710485133,0.39402565795908706
Logistic Regression,0.7406318883174137,0.865414710485133,0.39357680761004354
Logistic Regression,0.7406318883174137,0.86697965571205,0.39351111014588774
Logistic Regression,0.7435709037472447,0.86697965571205,0.39334585086996715
Logistic Regression,0.7435709037472447,0.8685446009389671,0.3931915399402216
Logistic Regression,0.745775165319618,0.8685446009389671,0.39289008177723883
Logistic Regression,0.745775165319618,0.8716744913928013,0.3925585443945078
Logistic Regression,0.75165319617928,0.8716744913928013,0.39143133602497887
Logistic Regression,0.75165319617928,0.8748043818466353,0.3909669940311596
Logistic Regression,0.7538574577516532,0.8748043818466353,0.39030129138594677
Logistic Regression,0.7538574577516532,0.8763693270735524,0.3900757127899723
Logistic Regression,0.7553269654665687,0.8763693270735524,0.389785119062987
Logistic Regression,0.7553269654665687,0.8779342723004695,0.38965243166818386
Logistic Regression,0.7567964731814842,0.8779342723004695,0.38870967154829367
Logistic Regression,0.7567964731814842,0.8794992175273866,0.3886366202554137
Logistic Regression,0.7575312270389419,0.8794992175273866,0.38821673695536113
Logistic Regression,0.7575312270389419,0.8810641627543035,0.38812143771130314
Logistic Regression,0.7597354886113152,0.8810641627543035,0.3873302634716232
Logistic Regression,0.7597354886113152,0.8841940532081377,0.38709778851144744
Logistic Regression,0.7641440117560617,0.8841940532081377,0.3853534827158273
Logistic Regression,0.7641440117560617,0.8857589984350548,0.38483328413165024
Logistic Regression,0.7670830271858927,0.8857589984350548,0.38395247184968406
Logistic Regression,0.7670830271858927,0.8873239436619719,0.38384053115394434
Logistic Regression,0.7714915503306392,0.8873239436619719,0.3827690065321474
Logistic Regression,0.7714915503306392,0.8904538341158059,0.3817540421759907
Logistic Regression,0.7729610580455547,0.8904538341158059,0.38105785849905294
Logistic Regression,0.7729610580455547,0.8951486697965572,0.3800219024672328
Logistic Regression,0.7744305657604702,0.8951486697965572,0.37947586201643574
Logistic Regression,0.7744305657604702,0.8967136150234741,0.37929967853567303
Logistic Regression,0.7803085966201323,0.8967136150234741,0.3780830125302224
Logistic Regression,0.7803085966201323,0.8982785602503912,0.3779049062997696
Logistic Regression,0.78104335047759,0.8982785602503912,0.37784594518976605
Logistic Regression,0.78104335047759,0.8998435054773083,0.3775336942323616
Logistic Regression,0.7832476120499633,0.8998435054773083,0.3751720799317492
Logistic Regression,0.7832476120499633,0.9029733959311425,0.37499867793303066
Logistic Regression,0.7920646583394563,0.9029733959311425,0.37260164994882033
Logistic Regression,0.7920646583394563,0.9045383411580594,0.37255397341513097
Logistic Regression,0.7942689199118296,0.9045383411580594,0.3718568412854929
Logistic Regression,0.7942689199118296,0.9076682316118936,0.371052382358794
Logistic Regression,0.7950036737692873,0.9076682316118936,0.37015742775840615
Logistic Regression,0.7950036737692873,0.9092331768388107,0.3697068090599584
Logistic Regression,0.7957384276267451,0.9092331768388107,0.3694802490922285
Logistic Regression,0.7957384276267451,0.9107981220657277,0.3694312997692759
Logistic Regression,0.7994121969140338,0.9107981220657277,0.3684134886123838
Logistic Regression,0.7994121969140338,0.9123630672926447,0.3682826327863601
Logistic Regression,0.8016164584864071,0.9123630672926447,0.36783003023467525
Logistic Regression,0.8016164584864071,0.9154929577464789,0.3673459353544566
Logistic Regression,0.8060249816311535,0.9154929577464789,0.36637009871656195
Logistic Regression,0.8060249816311535,0.917057902973396,0.3662078003854831
Logistic Regression,0.8067597354886114,0.917057902973396,0.365941125548272
Logistic Regression,0.8067597354886114,0.918622848200313,0.3659395056560959
Logistic Regression,0.807494489346069,0.918622848200313,0.3657939766304401
Logistic Regression,0.807494489346069,0.9217527386541471,0.3655435011169185
Logistic Regression,0.8082292432035268,0.9217527386541471,0.3654033855908038
Logistic Regression,0.8082292432035268,0.9233176838810642,0.36494512555969305
Logistic Regression,0.8089639970609845,0.9233176838810642,0.36493021192440767
Logistic Regression,0.8089639970609845,0.9248826291079812,0.36483992988235653
Logistic Regression,0.8111682586333578,0.9248826291079812,0.364099791448078
Logistic Regression,0.8111682586333578,0.9264475743348983,0.36386364068062815
Logistic Regression,0.8177810433504776,0.9264475743348983,0.3606757999385843
Logistic Regression,0.8177810433504776,0.9280125195618153,0.3605974421010897
Logistic Regression,0.8192505510653931,0.9280125195618153,0.3599838729420375
Logistic Regression,0.8192505510653931,0.9311424100156495,0.3591196779537841
Logistic Regression,0.8236590742101396,0.9311424100156495,0.3566343607883579
Logistic Regression,0.8236590742101396,0.9327073552425665,0.356385368675961
Logistic Regression,0.8243938280675973,0.9327073552425665,0.3562559711574412
Logistic Regression,0.8243938280675973,0.9358372456964006,0.35454656155574904
Logistic Regression,0.8302718589272594,0.9358372456964006,0.3532610225454721
Logistic Regression,0.8302718589272594,0.9374021909233177,0.35293853004454084
Logistic Regression,0.8317413666421749,0.9374021909233177,0.35255414175613503
Logistic Regression,0.8317413666421749,0.9405320813771518,0.35206809081257073
Logistic Regression,0.8368846436443791,0.9405320813771518,0.3502670844564793
Logistic Regression,0.8368846436443791,0.9420970266040689,0.35004436154733354
Logistic Regression,0.8390889052167524,0.9420970266040689,0.34853420888209513
Logistic Regression,0.8390889052167524,0.945226917057903,0.3484605186955087
Logistic Regression,0.8508449669360764,0.945226917057903,0.3406918150199303
Logistic Regression,0.8508449669360764,0.9483568075117371,0.34052029630643627
Logistic Regression,0.8515797207935342,0.9483568075117371,0.34043465425035585
Logistic Regression,0.8515797207935342,0.9499217527386542,0.34004571808592693
Logistic Regression,0.8530492285084497,0.9499217527386542,0.33924329426804173
Logistic Regression,0.8530492285084497,0.9530516431924883,0.338560557286892
Logistic Regression,0.8574577516531962,0.9530516431924883,0.3376596228358035
Logistic Regression,0.8574577516531962,0.9546165884194053,0.3372468369573611
Logistic Regression,0.8662747979426892,0.9546165884194053,0.3345494789069492
Logistic Regression,0.8662747979426892,0.9561815336463224,0.3342539927153379
Logistic Regression,0.8677443056576047,0.9561815336463224,0.3341300221931311
Logistic Regression,0.8677443056576047,0.9577464788732394,0.33387855439414355
Logistic Regression,0.8765613519470977,0.9577464788732394,0.3304842778317842
Logistic Regression,0.8765613519470977,0.9593114241001565,0.3304362277665194
Logistic Regression,0.8831741366642175,0.9593114241001565,0.32764851264352
Logistic Regression,0.8831741366642175,0.9608763693270735,0.32721344156216087
Logistic Regression,0.8883174136664217,0.9608763693270735,0.3236633095747566
Logistic Regression,0.8883174136664217,0.9624413145539906,0.32361037791135977
Logistic Regression,0.8897869213813373,0.9624413145539906,0.32331502183810695
Logistic Regression,0.8897869213813373,0.9640062597809077,0.3230703236044703
Logistic Regression,0.8971344599559148,0.9640062597809077,0.3200339908142634
Logistic Regression,0.8971344599559148,0.9655712050078247,0.3191985279171006
Logistic Regression,0.899338721528288,0.9655712050078247,0.3186727720729936
Logistic Regression,0.899338721528288,0.9671361502347418,0.3184954328709584
Logistic Regression,0.9000734753857458,0.9671361502347418,0.318378053887154
Logistic Regression,0.9000734753857458,0.9702660406885759,0.3162104706365039
